emotion;id;sentiment;source
0.2;7031;-0.2;las ciudades estamos dando la batalla por la igualdad y los derechos frente a los que nos quieren llevar al pasado estamos al lado de sanchezcastejon defendiendo la espana optimista hoy con psoe socialistescat en congreso pespse itstime 
0.3;7032;-0.3; lo que dice el titular los narcos dominicanos vuelven a atemorizar al raval lo que no dice el titular los narcos vuelven okupando fincas que son propiedad ayuntamiento adacolau se lo pone facil a la delincuencia la pregunta es por que boubcn stopokupas 
0.4;7033;0.4;oslo noruega instalara cargadores electricos inalambricos para la flota de taxis a traves de utilitydive
0.2;7034;0.2;hoy en colon seran muchos los que acudan a la llamada de la dcha y extrema derecha porque no soportan un gobierno que haga avanzar este pais pero seremos muchas mas las que no estamos ahi porque queremos una espana diversa tolerante justa y feminista yonovoyconelfascismo
0.8;7035;0.8;rayo girona victoria importante enhorabuena girona enhoranona krls y martamadrenas
0.5;7036;0.5;camino de comunicacioicab para participar como miembro del tribunal del concurso de oratoria del grupo de abogados jovenes un autentico placer futur
0.9;7037;0.9;la candidatura de bcnescapital es una candidatura sin intermediarios donde los voluntarios son el gran activo y todo el mundo es imprescindible que papel quieres tener 
0.6;7038;0.6;el canon digital permite a los profesionales hacer cine dignamente el objetivo del tc es destruir toda obra de gobierno favorable a los catalanes 
0.4;7039;-0.4; quot en una verdadera democracia si el gobierno es de las mayorias el derecho es de todos quot la voz de cataluna de abril de buenos dias 
0.0;7040;0.0;a bienal ciutaticiencia como explicar la ciencia con marti casadesus aqucatalunya nuria montserrat nmontlab mcatanzaro moderados por milagrosprezoli el debate se hace a bib jaume fuster bibliotequesbcn a las sigue debate con youtubers quantumfracture gataschrodinger
0.6;7041;0.6;estoy con madrid para decirle a adacolau y a los independentistas que barcelona tiene que mirar al futuro con ilusion 
0.8;7042;-0.8;no somos parte de las organizaciones convocantes ni hemos participado de las negociaciones por el contenido la idea de que quot la autodeterminacion no es delito quot la encontramos inexacta y destructiva alimenta el marco victimista que nos tiene anestessiats e inmoviles defender como un derecho es el minimo 
0.3;7043;0.3;cultura charnega es cultura catalana ya bastante de fomentar el identitarismo y la division de la clase trabajadora ad eternum 
0.2;7044;-0.2;ayer hice un tuit criticando una actuacion policial con unas palabras que quiza no han sido las adecuadas y pido disculpas en mi opinion criticar una mala actuacion policial tambien se defendio la policia los buenos policias que son la mayoria
0.1;7045;0.1;hoy hemos llegado a la cifra de alumnos que han seguido este curso gratuito y on line democracia y decisiones publicas introduccion al analisis de politicas publicas gracias a todos por vuestra confianza 
0.6;7046;0.6;brexit parlamento y poder de los ciudadanos un articulo que recomiendo leer para saber que esta pasando en este minuto 
0.9;7047;-0.9;barcelona no merece unos dirigentes autonomicos y locales que alienten el odio hacia todo aquel que piensa diferente mi mas rotunda condena por esta violencia y a los fascistas que la provocan 
0.3;7048;-0.3;al phenomenaexp spiros michalak spmichalakis presenta quot ant man y la avispa quot film del que fue asesor cientifico para marvel el presenta adrianapartal ciutaticiencia
0.5;7049;-0.5;lluvia fina en bruselas el gobierno en el exilio denuncia espana en la causa contra llarena
0.5;7050;-0.5;desde enero franco ya no tiene honores en barcelona y ahora tampoco los tendra en el barca seguro que manolo vazquez montalban estaria contento 
0.8;7051;0.8;manana soleado intenso en el barrio de santantoni ruta por los comercios historicos mercado ronda y pregon de fiesta mayor un gusto ver el vecindario organizado x construir un barrio cohesionado sin gentrificacion culturalmente vibrante y decididamente antimasclista fmsantantoni
0.6;7052;0.6;cuando tenga ganas de estar cerca del raul y sentirlo tiene dos grandes opciones 
0.5;7053;0.5;gracias de todo corazon por su apoyo gracias a todos y todas los que en todo el pais haga cosas concentraciones ayunos en solidaridad con la vagadefam gracias por no desfallecer y ser a nuestro lado libertad es sentirse al otro lado y saber que no estamos solos 
0.7;7054;-0.7;cuando se analice la perdida de credibilidad de la ue se vera que su silencio ante las violaciones de derechos fundamentales es una de las causas espero que no sea demasiado tarde pero el dano que han hecho personajes como junckereu es enorme 
0.5;7055;-0.5;hace falta un gobierno de la nacion fuerte mientras el separatismo siga actuando con deslealtad no se puede hacer ninguna cesion mas temprano que tarde pablocasado llegara a la moncloa intereconomia boubcn 
0.4;7056;-0.4; neusmunte ha leido la carta que he enviado a la convencion municipalista del pdemocratacat de hoy en vic el a y el m tenemos la oportunidad de dar un paso mas tenemos una ocasion unica para volver a demostrar nuestra fortaleza a quien nos quisiera desaparecidos cm femhojunts
0.8;7057;0.8;con el pp las empresas volveran a cataluna debemos olvidar el proces y recuperar el progreso economico el a nos jugamos crear empleo de calidad con pablocasado o volver a la crisis economica con pedro sanchez 
0.7;7058;0.7;junqueras quot nos ponemos al servicio de la libertad y la justicia social al servicio de la democracia al servicio de una sociedad que tiene derecho a ser lo que quiera si asi lo quiere la mayoria de sus ciudadanos un abrazo inmenso y gracias a todos por vuestro compromiso y calor quot 
0.4;7059;-0.4;ahora resulta que es un problema de competencias entre jueces y gobierno el problema es otro son presos politicos estan en prision injustamente y deben ser liberados de manera inmediata 
0.7;7060;-0.7;gracias ernesturtasun para compartir la denuncia a la judicializacion de la politica solo desde la politica se podra encontrar una solucion seguimos
0.0;7061;0.0;en el dia mundial del cancer de mama todo mi afecto y apoyo a todas las personas que como mi companera maria valle le plantan cara a esta enfermedad y nuestro recuerdo a las que no estan vuestro esfuerzo y lucha son un ejemplo diamundialdelcancerdemama sumatealrosa 
0.7;7062;-0.7;no se puede equiparar quien quiere mas democracia con quien quiere destruirla hacerlo jaumecollboni es banalizar el peligro de la extrema derecha 
0.8;7063;0.8;gonzalez pons viaja manana a colombia para respaldar la entrega de ayuda humanitaria a venezuela 
0.4;7064;-0.4;esta noche en todas partes de francia suffit todos se reunieron contra el antisemitismo y el odio 
0.8;7065;0.8;comienza el mhistoriacat el i encuentro internacional sobre el papel de la cultura cooperativa en la historia social en francia portugal italia y en cataluna organizado por fundacion roca i gales
0.6;7066;-0.6;delgadoveteya la todavia ministra de justicia loladelgadog no puede estar ni una micra de segundo mas en el cargo por que por esto 
0.0;7067;0.0;imaginese esta noticia repetida cinco o seis anos seguidos los barceloneses recuperarian barcelona
0.6;7068;0.6;hoy he hecho llegar esta carta a los asociados del pdecatbcn que tambien quiero compartir con toda la gente que me pedia un paso muchas gracias por su apoyo en todo momento 
0.0;7069;0.0;votando a daniserrano para candidato a presidente provincial del ppbcn con los afiliados del eixample 
0.3;7070;-0.3; hacer todo lo posible para que no te condenen es servir mejor a catalunya por ello la defensa juridica tambien es una defensa politica avui reflexiono sobre les estrategies de defensa del judici a combatre i assumir condemnes elperiodico 
0.9;7071;-0.9;soy en un bingo por motivos que no vienen al caso es el peor del capitalismo la sordidez total 
0.1;7072;0.1;siempre un placer participar como jurado en la liga de debate de secundaria y bachillerato upfbarcelona xarxavives
0.2;7073;-0.2;reunion con pablofame catlafede y justino piaguase udaptoficial defensores de los afectados x las operaciones petroleras de texaco chevron en ecuador las multinacionales deben respetar los ddhh y el medio ambiente esperamos que el gobierno ecuatoriano lenin asi lo defienda 
0.6;7074;0.6;oriol junqueras quot hoy no me perderia la entrevista en la martarovira en can baste hacia las la vida es una caja de sorpresas quot 
0.4;7075;-0.4; muy importante esto el cordon sanitario a la extrema derecha se puede confirmar hoy mismo con el voto en el parlamento que permita a lofven y socialdemokrat un nuevo mandato 
0.3;7076;-0.3;joan lopez alegre si solo era una declaracion politica por que se van las empresas 
0.9;7077;-0.9;hoy barcelona se ha llenado de firmeza alzando la voz por la libertad ha vuelto a quedar claro la dignidad no es canjea por partidas presupuestarias ni el juicio puede ser normalizado la democracia no tiene precio y los catalanes no vamos a renunciar a nuestro proyecto de libertad 
0.8;7078;0.8;esperando con emocion escuchar el cantdelsocells que los musicos de vilafranca nos llevaran esta noche desde el otro lado de los muros de la prision de lledoners y que se que cada dia interpretan para darnos apoyo muchas gracias por estar ahi musicaperlallibertat
0.5;7079;0.5;hoy en espejopublico he defendido la neutralidad de las instituciones publicas ante quienes montan espectaculos con simbolos que no nos representan a todas y todos los catalanes socialistescat psoe pscbarcelona 
0.4;7080;-0.4;unos gobiernos contribuyen a rebatir argumentos populistas y en cambio otras contribuyen a fomentarlos desgraciadamente aqui predominan los segundos
0.3;7081;0.3;desde la cupbarcelona ya avanzamos rumb para darle la vuelta y construir una ciudad de y por sus vecinas un aperitivo de la mano de la enorme annasaliente
0.4;7082;0.4; beanavarro siempre cuenta cosas interesantes de los sitios donde trabaja ya lo hacia en belgica antes ahora usa como esta sobre como trump esta dividiendo las citas y generando una serie de nuevas apps para ligar entre trumpistas y progresistas 
0.1;7083;-0.1;siguiendo los cuartos de final de la champions con el sapoconcho por primera vez el waterpolo femenino del cnsantandreu alcanza esta meta mucha fuerza orgullesportfemeni
0.8;7084;-0.8;la obsesion de borrell para que la generalitat no pueda actuar en nombre del pais ya es enfermiza ahora hace alarde de que quimtorraipla no pueda participar en un acto internacional a barcelona es la negacion de todo respeto este es el dialogo que nos ofrece el gobierno sanchez 
0.5;7085;-0.5;para manana teniamos desahucios a pesar de los esfuerzos municipales y hasta que no cambien las leyes estatales que desprotegen la vivienda convocamos h concha h san pedro medio h picalquers h san vicente 
0.4;7086;-0.4;rogaria a govern que se tome la molestia de contar a los que no vamos a ir que somos unos cuantos millones la generalitat pide la colaboracion ciudadana para contar los manifestantes de la diada via elperiodico
0.2;7087;0.2;estamos abriendo un espacio libre de los poderes facticos y de las elites que nos boicotean la independencia nos ayudais 
0.2;7088;0.2;la alcaldesa de todos los barceloneses deberia dejar de avergonzarnos por su ignorancia y falta de educacion le recordamos que espana es una monarquia parlamentaria igual a las mejores democracias del mundo y no la republica imaginaria de waterloo 
0.4;7089;-0.4; ayer nos reunimos con un grupo de chicas y chicos catalanes de origen arabe que hacen una gran labor en favor de la diversitat y la interculturalitat a barcelona y catalunya suerte jovenes de euroarabe 
